v_name,rating,sentiment,authenticity,video_path,audio_path,text,offensive,offensiveness level,engagement_level,engagement_one_hot
v_7250204634126535979.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7250204634126535979.mp4,./tiktok_data/audio_conv/v_7250204634126535979.npy," I don't know about you guys, but I hate going to the dentist, but I absolutely love the feeling. You leave and your mouth feels brand spanking new. There's really nothing like it. And I'm so excited because this company, Burst, just sent me all these amazing products that are gonna help me achieve that feeling from home. So I'm gonna take you through what I got. It's a sonic toothbrush. Look how sleek. What I'm most excited about probably is this flosser. Like this looks so intense, but so awesome. And last but not least, they gave me these oral probiotics, which I think we all know that probiotics are important. I'm not sure what oral probiotics are. Oh, it's good for fresh breath, healthy teeth and gums, and sinus and throat health. After using the toothbrush and the water flosser, I'm not kidding, I feel like I just love the dentist. Yeah. The ones that just- I'm so excited to try them out. I find this really healthy and quality products. And honestly, I'm glad there are I would never do a video of this in my life, but they really are esteemed by people all over the world. They are the first to send me these and is a great product. So I have seen them here three times. And then when it came into my life- coming into the laboratory and getting it from doctors and physicians, it was something, يعですね, I knew that my tremor can have a remained. But everyone this treatment went through my memory track, I had high fever, I didn't hear any сюда,","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7250488376044834091.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7250488376044834091.mp4,./tiktok_data/audio_conv/v_7250488376044834091.npy, Terima kasih telah menonton!,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7250497196330634538.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7250497196330634538.mp4,./tiktok_data/audio_conv/v_7250497196330634538.npy," to know where I got this adorable and fabulous handbag? It's from a brand called Symmetry. They make the most amazing, unique bags that I have been taking literally everywhere with me this summer. Check them out and shop them. I like to know it.","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7250598638051806506.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7250598638051806506.mp4,./tiktok_data/audio_conv/v_7250598638051806506.npy, I've done yoga three times this week which means I have a new personality trait which also means I need a new wardrobe to match it. On the website Miss Tammy was a small and I'm nowhere near as lean as her but where she excels I clearly lack so I'm gonna hope that that that gives me some wiggle room to squeeze in. No because you're joking. If the opposite is cute I might stick with yoga for a while. I got it in pink too. I don't even think I need to try it on. This is like the cutest thing I've ever bought in my life.,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7250822069066321198.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7250822069066321198.mp4,./tiktok_data/audio_conv/v_7250822069066321198.npy,,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7250858841645108523.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7250858841645108523.mp4,./tiktok_data/audio_conv/v_7250858841645108523.npy," Okay, I'm just going to answer this question again. I just feel like maybe I should become a Volcano Bay expert. We still haven't bought annual passes, but once we do, I'm going to find all the good information about Volcano Bay. Okay, basically, here's how it works for Volcano Bay. When you go to Universal and you pull into the parking, there's all these like ticket lines where you buy the tickets for your car, whatever. So the Volcano Bay parking, it's a parking garage. It's separate from Universal CityWalk parking. So you just go in, whatever, and then they'll have you stay to the right and you go to the parking garage and then they'll usher you in, whatever, you park. And then from there, you have to go through like a security thing and then you get on a shuttle bus and the shuttle bus will take you over to the park. So if you need to go to the parking garage, you can go to the parking garage and then you can park. If you need to go to a ticket counter or something, it's in that parking garage.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7251459438391889198.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7251459438391889198.mp4,./tiktok_data/audio_conv/v_7251459438391889198.npy, This is your sign to try the new Netflix Bites pop-up restaurant in Los Angeles. They just opened a couple of days ago and y'all it is so cute. The staff is so friendly and the food is so good. Look at how much thought they put into the decorations. I had a great time. A friend and I went for brunch. We had some cocktails and a bunch of fun foods. All of these foods were curated by chefs who are featured on the Netflix platform. Y'all everything was good. I'm going to link below everything that we tried so you can try it out. We went for brunch but we're definitely going to go back for dinner. Take some friends because it is tapas style so you can get a few different things. Look at this receipt. Everything is on brand. I had a good time. I left full. My friend had a good time so you should go. We're going to go back for dinner. Okay bye.,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7251526854547606830.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7251526854547606830.mp4,./tiktok_data/audio_conv/v_7251526854547606830.npy, Outro Music,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7252082234096717102.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7252082234096717102.mp4,./tiktok_data/audio_conv/v_7252082234096717102.npy," So they don't see this part of me Girls like me don't cry Girls like me pretend we don't cry Girls like me don't cry Girls like me pretend we don't cry Tell me that you keep me safe And never let this fade away Girls like me don't cry Girls like me pretend that we don't cry Lost in the city, both eyes wide Went right through all my options Can't seem to keep my eyes full dry Got tissues in my pockets I'm sensitive Only wanna duck when I throw a fit Been through some shit Put my heart on my sleeve so it's hot in this Tell me that you keep me safe And never let this fade away I'm hiding out so they don't see this part of me Girls like me don't cry","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7252462321375743275.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7252462321375743275.mp4,./tiktok_data/audio_conv/v_7252462321375743275.npy, And I think I'm a The cocaine The cocaine I'm in my I'm in my I'm in my I'm in my The cocaine,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7252645488518876442.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7252645488518876442.mp4,./tiktok_data/audio_conv/v_7252645488518876442.npy," Every night you watch me, I see you, I believe, and I know you are. I know Jesus is receiving me, because you've come to show me the way.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7253073476121152811.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7253073476121152811.mp4,./tiktok_data/audio_conv/v_7253073476121152811.npy, Thank you.,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7253604975245577518.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7253604975245577518.mp4,./tiktok_data/audio_conv/v_7253604975245577518.npy, Hello? Hello? This is... Hi.,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7253993021795093803.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7253993021795093803.mp4,./tiktok_data/audio_conv/v_7253993021795093803.npy," Bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim, bim. É só isso meu baião, e não tem mais nada não, o meu coração pediu assim, só bim.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7254006044261879086.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7254006044261879086.mp4,./tiktok_data/audio_conv/v_7254006044261879086.npy," 🎵 🎵 You brush past me in the hallway and you don't think I, I, I can see it through ya 🎵 🎵 I've been watching you for ages and I spent my time trying not to feel it 🎵 🎵 But what would you do if I went to touch you now? 🎵 🎵 What would you do if they never found us out? 🎵 🎵 What would you do if we never made up? 🎵 🎵 Sound, cause I can see you laying down the heart for me 🎵 🎵 And I can see you 🎵","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7254030439805996331.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7254030439805996331.mp4,./tiktok_data/audio_conv/v_7254030439805996331.npy," I just wonder, can people really change? Do you think I can be reborn? I will be reborn. And I will too.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7254207201076727082.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7254207201076727082.mp4,./tiktok_data/audio_conv/v_7254207201076727082.npy," Ain't got no one that back calling me splurge Drop me drunk right off the curb Bitless man fly like a bird Spin on the first and the third Solid, I'm keeping my word Can't be my equal, I don't know what you heard Crack up the four and I swear","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7254350475162684715.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7254350475162684715.mp4,./tiktok_data/audio_conv/v_7254350475162684715.npy," We're in the thick of pool party season, and with that comes an important reminder to keep everyone safe. Did you know that drowning is the leading cause of death in children ages 1 through 4? It's also the second leading cause of injury-related death for children up to age 14. Drowning is fast and silent, and most of the time it happens with an adult present. That's why drowning prevention should be important for everyone. In the caption, I'm sharing some important water safety practices, and then you can learn more at ndpa.org slash layers and become a water safety champion.","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7254574421183188266.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7254574421183188266.mp4,./tiktok_data/audio_conv/v_7254574421183188266.npy," Probably when you're not looking, you'll find someone who reads the same books, or listens to the same music, or likes to trash the same movies. You respect each other's opinions, and you can laugh at the same jokes, but I don't know, there's just something about not quite knowing what the other person's gonna do at all times. It's just really exciting. You're still with him? Yeah. I don't deserve this, Rory. Is that why you came back here? Are you still hung up on her, Jess? Is that why you came back? No. I read that guy the second I saw him. I should have begged off. Well, I didn't want you to. He's the one who left town. He's the one who didn't call, and now he just gets up and walks out like he's mad. Are you still stuck on him, honey? No, I'm not. I think I may have loved you, but I just need to let it go. I love you. Despite all the bad he's done, I can't help it. I'm in love with him. Oh. Yeah. I'll tell you. I'll tell you that I couldn't have done it without you. Thanks.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7254700324420717870.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7254700324420717870.mp4,./tiktok_data/audio_conv/v_7254700324420717870.npy, 굵게 다 말해준 너와 나 난 괜찮아 난 괜찮을까 구름 한 점 없이 예쁜 날 꽃향기만 남기고 갔단다,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7255158170518048042.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7255158170518048042.mp4,./tiktok_data/audio_conv/v_7255158170518048042.npy," If I can't have you, no one should have mine My record is not the best idea His new girlfriend's next, how I get here","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7255269411865496874.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7255269411865496874.mp4,./tiktok_data/audio_conv/v_7255269411865496874.npy," And I can still see it all All of you, all of me I once believed I would be","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7255334133457620267.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7255334133457620267.mp4,./tiktok_data/audio_conv/v_7255334133457620267.npy," Even if my name was Natalie Nani, b-b-b Still couldn't chin-check me That's word to Chanel, they ain't nothin' to see, b-b-b On TV channelin' me Have a jiggle bar, babe, I'm in Dolanski I'm with you","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7255609793333775643.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7255609793333775643.mp4,./tiktok_data/audio_conv/v_7255609793333775643.npy," Not that that don't kill me, can only make me stronger I need you to hurry up man, cause I can't wait much longer I know I got to be right now, cause I can't get much stronger","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7255712867188559147.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7255712867188559147.mp4,./tiktok_data/audio_conv/v_7255712867188559147.npy," Hey guys, happy Friday. I thought I would start a new series where every Friday before my workday, I'm gonna go to Starbucks and then get a drink based off of your guys' recommendations. I would love for you guys to comment your favorite espresso or coffee drinks. I'm gonna need coffee before workday. Let's go to Starbucks. Comment any of your recommendations. I just love Starbucks. I'm gonna tell you guys what I got. It's very simple. Just a grande brown sugar oat milk chicken espresso. Never disappoints. So good. Please leave your recommendations for coffee and espresso drinks. See you next week!","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7255754026921233710.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7255754026921233710.mp4,./tiktok_data/audio_conv/v_7255754026921233710.npy," How to make Gojo. Begin with white rum, blue raspberry syrup, ube syrup, and pineapple juice. Top with whipped cream and a blue cherry. I alone am the honored one.","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7255832898895400235.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7255832898895400235.mp4,./tiktok_data/audio_conv/v_7255832898895400235.npy," If you got someone to lie to, don't you love when I come around? Somebody just tell me somebody. Fill you up and I'll take you down.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7256183246583565574.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7256183246583565574.mp4,./tiktok_data/audio_conv/v_7256183246583565574.npy," cooking one of your hobbies? Psychological studies have shown there's a link between our personality traits and hobbies. So if cooking is one of our hobbies, this means we're typically more independent and like to take control.","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7256207438158777646.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7256207438158777646.mp4,./tiktok_data/audio_conv/v_7256207438158777646.npy," Well I gotta go, they just let me know that I could pick up a Mercedes I got hoes, in different area codes Everywhere I go, I call an H, I have to look","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7256854818868858158.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7256854818868858158.mp4,./tiktok_data/audio_conv/v_7256854818868858158.npy, I know they said the end is near But I'm still on my tallest tiptoes Spinning in my highest heels low,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7256963431549439275.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7256963431549439275.mp4,./tiktok_data/audio_conv/v_7256963431549439275.npy," Are you worried about your kiddos being bored this summer? Here's a great idea to keep them having fun and off-screen. KiwiCo provides a monthly crate delivered to your door with fun, hands-on projects to inspire excitement, curiosity, and discovery. Everything you need comes in the crate, saving time and energy for us busy mamas. KiwiCo delivers serious fun for all ages, even babies! Each crate helps Luna learn by playing, exploring, and interacting. This is the perfect activity for us when it's too hot to be outside. The crates are also easy to pack for our next summer trip. Fun and educational! Hooray!","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7257159088885239082.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7257159088885239082.mp4,./tiktok_data/audio_conv/v_7257159088885239082.npy," Here's how I kept the twins entertained during our long summer road trip. These KiwiCo crates seriously saved us by engaging the twins in fun and educational activities. Each crate helps babies learn by doing what they do best, playing, exploring, and most importantly, interacting with the people in their lives. KiwiCo provides a bi-monthly crate delivered right to your door. The panda crate was definitely age appropriate for them and my girls love the sensory toys included. Try out KiwiCo for your little ones this summer.","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7257822459347340546.mp4,1,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7257822459347340546.mp4,./tiktok_data/audio_conv/v_7257822459347340546.npy," Look at me, look at me You looking? I taste good, but I just had to redirect my cooking I could've been an opener I redirected working I read it all the time and saying, D, I'm really shook D, you need to see a therapist Who's you looking? Yes The one I got, they really are the best Now I feel like I can see you bitches is depressed I am not afraid to finally say shit with my chest Lost a little weight, but I ain't never lost a tushy Looking good, but now my bald head match my Looking good, but now they all saying that I'm ugly Boo hoo, my nigga, I ain't sad, you don't fuck","[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7257997196061150510.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7257997196061150510.mp4,./tiktok_data/audio_conv/v_7257997196061150510.npy," Dear Billy, I'm sorry that things ended like they did Never thought that I'd reminisce Hey, Billy Told myself that I wouldn't miss you, but I do So here I am telling you this Wish I could take back all the arguments and the way we disagreed Wish I could give you all the compliments before I watched you leave Cause now I'm sat here by your grave Wishing you were someone that I could have saved Wish I could have run to you","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7258307512183557422.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7258307512183557422.mp4,./tiktok_data/audio_conv/v_7258307512183557422.npy," Hi, my name is Josh Sleinbauer. You can find me at Josh's Baking, and I am so excited to be joining the Betty Crocker makers. I've been baking for almost five years now. I wanna say my first memory in the kitchen is probably sitting at the kitchen counter watching my mom pipe buttercream over some elaborate wedding cakes she was working on at the time. I wanna say my first introduction to Betty Crocker was probably angel food cake. That felt like a staple cake mix in our house growing up. When I think about Betty Crocker, I'd say the first thing that comes to mind is dependable. You know that what you see is what you're gonna get, that this recipe on this box is gonna work. A kitchen gadget I recommend everyone gets is a food scale, hands down. It's more accurate, you can bake any recipe in the world at that point, and it's surprisingly super horrible. The most unexpected ingredient I like to incorporate into baking is probably cardamom. It's arguably my favorite spice right now, especially when paired with chocolate. That's a drink to you. Dessert that takes me back to childhood would have to be peanut butter cookies. For some reason as a kid, making that little crosshatch with the fork was like, wow, I'm a baker, and they're delicious, come on.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7258359965855993134.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7258359965855993134.mp4,./tiktok_data/audio_conv/v_7258359965855993134.npy," So on Friday at Chicken Hut, they still have fried chicken, but only on Fridays you can get an oxtail plate. And I already started, and it's so good. The meat just kind of falls off the bone. And if you look behind me, the line is crazy. Look at it. It's so tender. The gravy is delightful.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7258403458078805250.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7258403458078805250.mp4,./tiktok_data/audio_conv/v_7258403458078805250.npy," Nest with me day one. So my parents are over this weekend and they're helping to organize the baby room. There is actually so much stuff. We have a built-in wardrobe but I also bought a dresser for my dad to help build. So at this point I'm just kind of going through all the clothes that were given to me and dyeing it. The sizes, they're so small. So many clothes. My mom bought so many beautiful things including this throw blanket. This is from Ikea. We're going for color in the nursery. I just love color so she had to get that. Then we got into washing everything. We're using this by Nontra Baby. Washing liquid. I use all their stuff and it's gorgeous. The grown-up stuff smells amazing and it was just a really nice moment looking at the size of all these things and how cute it was and I know that'll change as the baby gets older but yeah let me know what else you want to see.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7258685891663711530.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7258685891663711530.mp4,./tiktok_data/audio_conv/v_7258685891663711530.npy, I'm going for a charity event. It's getting ready. Jai love. Jai love. Should you do eyeshadow or no eyeshadow? I'm feeling very very bold today. I'm going to use my e.l.f. glow to give me a little glow. I'm going to use my e.l.f. glow to give me a little glow. You tell all your friends some compliments. Wine time. This has been my blush combo. It's the Cheeky Heat Maybelline and the Putty Blush by e.l.f. Look at how pretty she is. Can't support all the supportions. Make her rosy. All done with makeup. Let's go to part 2 to see the outfit we're wearing.,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7259050752448941355.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7259050752448941355.mp4,./tiktok_data/audio_conv/v_7259050752448941355.npy, Outro Music,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7265871768735190315.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7265871768735190315.mp4,./tiktok_data/audio_conv/v_7265871768735190315.npy," Everyone is frying feta cheese. Here's how I make mine. I start with a fourth of a cup of Athenos feta cheese and add it to a heated skillet. I like to use Athenos feta cheese because it's made in Wisconsin, it's super fresh and tastes amazing. Now I'm adding a tablespoon of harissa right in the middle and spreading it out to the bottom and topping it off with one large egg. Now you can check to make sure that the feta is nice and crispy and you can see we've got gorgeous edges right there. So we'll just finish it off with a little bit of dill. Okay, now I'm just gonna slide it onto a plate while I cook the tortilla. Okay, now that the tortilla is nice and cooked, we can go ahead and slide the egg back on top and serve. Look at that crispiness right there. So good.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7272550801850060078.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7272550801850060078.mp4,./tiktok_data/audio_conv/v_7272550801850060078.npy," I'm making the viral smash burger tacos, but with my own twist. Start by seasoning the ground beef with any seasoning you want. I like to do a little salt, pepper, paprika, onion powder and garlic powder, and just mix it really well with your hands to incorporate all those spices. Now I use a meat baller and grab a scoop of meat and set this aside. Set a timer for two minutes. Instead of using yellow cheese, I'm making it with raw buttermilk blue cheese. It already comes all crumbled up like this and it takes the burger to the next level. You just wanna cook it until the cheese melts. Now you're gonna have a little bit of blue cheese left over in the tub and we're gonna make buffalo blue cheese sauce with it with some sour cream and as much hot sauce as you want. It's time to assemble it with a little bit of shredded lettuce and some of the buffalo blue cheese sauce that we just made. So good.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
